,ms2_id,Sample_id,explained_Int(%),SummMS2Table_id,Slice_id
0,2782.0,41.0,0.9798963288973592,168740.0,16.0
1,2842.0,40.0,0.9518659828915098,168741.0,16.0
2,2898.0,39.0,0.9582374842114404,168742.0,16.0
3,2843.0,40.0,0.9696090650967683,168743.0,16.0
4,2828.0,20.0,0.9740566698522096,168744.0,16.0
5,2858.0,18.0,0.9505073454085479,168745.0,16.0
6,2834.0,19.0,0.961878469068959,168746.0,16.0
7,2899.0,39.0,0.9793206910986764,168747.0,16.0
8,2835.0,19.0,0.9726292648746533,168748.0,16.0
9,2900.0,39.0,0.9574480098522998,168749.0,16.0
10,2836.0,19.0,0.9666614753748257,168750.0,16.0
11,2844.0,40.0,0.9627213670803036,168751.0,16.0
12,2845.0,40.0,0.955985331990329,168752.0,16.0
13,2837.0,19.0,0.9736408428228178,168753.0,16.0
14,2829.0,20.0,0.9690145347587605,168754.0,16.0
15,2830.0,20.0,0.9630537902422327,168755.0,16.0
16,2846.0,40.0,0.9888131029515356,168756.0,16.0
17,2847.0,40.0,0.9798793976637185,168757.0,16.0
18,2783.0,41.0,0.9648639027962769,168758.0,16.0
19,2784.0,41.0,0.9666348933686867,168759.0,16.0
20,2831.0,20.0,0.974983354293713,168760.0,16.0
21,2832.0,20.0,0.9681221119834936,168761.0,16.0
22,2833.0,20.0,0.9633362034547096,168762.0,16.0
23,2838.0,19.0,0.9562208428766719,168763.0,16.0
24,2902.0,25.0,0.9644153533122822,168764.0,16.0
25,2910.0,23.0,0.9718690253585128,168765.0,16.0
26,2785.0,41.0,0.9831442204677363,168766.0,16.0
27,2834.0,20.0,0.9734840496021546,168767.0,16.0
28,2839.0,19.0,0.9785657497010991,168768.0,16.0
29,2852.0,18.0,0.9633527948226338,168717.0,16.0
30,2853.0,18.0,0.962157982073995,168718.0,16.0
31,2854.0,18.0,0.9611753690396336,168719.0,16.0
32,2855.0,18.0,0.9713121006889522,168720.0,16.0
33,2838.0,40.0,0.9822252747708123,168721.0,16.0
34,2839.0,40.0,0.9543076888433323,168722.0,16.0
35,2893.0,39.0,0.9639354598519482,168723.0,16.0
36,2894.0,39.0,0.9710327631951302,168724.0,16.0
37,2876.0,24.0,0.9572899989108558,168725.0,16.0
38,2777.0,41.0,0.9685688362744922,168726.0,16.0
39,2856.0,18.0,0.9708019504359593,168727.0,16.0
40,2840.0,40.0,0.9880077210547664,168728.0,16.0
41,2778.0,41.0,0.9834410435449624,168729.0,16.0
42,2895.0,39.0,0.9632792219989714,168730.0,16.0
43,2841.0,40.0,0.9853107084137909,168731.0,16.0
44,2779.0,41.0,0.9780193721821122,168732.0,16.0
45,2833.0,19.0,0.9662782544283404,168733.0,16.0
46,2826.0,26.0,0.959556924697014,168734.0,16.0
47,2780.0,41.0,0.9630864081468296,168735.0,16.0
48,2896.0,39.0,0.981572223783848,168736.0,16.0
49,2857.0,18.0,1.0,168737.0,16.0
50,2897.0,39.0,0.9880072641504202,168738.0,16.0
51,2781.0,41.0,0.9668473080811253,168739.0,16.0
