,ms2_id,Sample_id,explained_Int(%),SummMS2Table_id,Slice_id
0,3641.0,52.0,0.9639297586727135,224448.0,32.0
1,3683.0,40.0,0.9656648533690121,224449.0,32.0
2,3814.0,7.0,0.9560843628714534,224450.0,32.0
3,3619.0,19.0,0.9707459836125402,224451.0,32.0
4,3460.0,2.0,0.9592442975607941,224452.0,32.0
5,3511.0,37.0,0.9610622723111184,224453.0,32.0
6,3689.0,53.0,0.9600703716176388,224454.0,32.0
7,3855.0,26.0,0.9621005399146406,224455.0,32.0
8,3717.0,39.0,0.9755907766516637,224456.0,32.0
9,3714.0,23.0,0.9561688429669922,224457.0,32.0
10,3743.0,32.0,0.9613437304572557,224458.0,32.0
11,3829.0,49.0,0.9571997735626058,224459.0,32.0
12,3690.0,53.0,0.9644414248072433,224460.0,32.0
13,3642.0,52.0,0.971281724689827,224461.0,32.0
14,3633.0,20.0,0.963153705947603,224462.0,32.0
15,3756.0,8.0,0.9540669588707343,224463.0,32.0
16,3777.0,27.0,0.9576692276570828,224464.0,32.0
17,3706.0,45.0,0.9563797939773889,224465.0,32.0
18,3922.0,30.0,0.9728213638423867,224466.0,32.0
19,3512.0,37.0,0.9676059780704026,224467.0,32.0
20,3757.0,8.0,0.9500451372855716,224468.0,32.0
21,3913.0,42.0,0.9573772033287221,224469.0,32.0
22,3719.0,46.0,0.9522992530864094,224470.0,32.0
23,3860.0,47.0,0.9602909707980885,224471.0,32.0
24,3691.0,53.0,0.9748197904197137,224472.0,32.0
25,3884.0,29.0,0.9657584619936354,224473.0,32.0
26,3909.0,25.0,0.9671128565950238,224474.0,32.0
27,3634.0,20.0,0.9714995516951253,224475.0,32.0
28,3692.0,53.0,0.9655047745088411,224476.0,32.0
29,3786.0,13.0,0.9587713493990252,224477.0,32.0
30,3643.0,52.0,0.955216464027313,224478.0,32.0
31,3828.0,49.0,0.9721954554690455,224417.0,32.0
32,3813.0,7.0,0.9544850972543191,224418.0,32.0
33,3587.0,36.0,0.9507305003020979,224419.0,32.0
34,3888.0,48.0,0.9652404579927446,224420.0,32.0
35,3714.0,39.0,0.9522133251826259,224421.0,32.0
36,3588.0,36.0,0.9528653284209204,224422.0,32.0
37,3651.0,18.0,0.9727899801016473,224423.0,32.0
38,3715.0,39.0,0.960866059491287,224424.0,32.0
39,3589.0,36.0,0.9735400661389467,224425.0,32.0
40,3646.0,51.0,0.9613036325296687,224426.0,32.0
41,3705.0,45.0,0.9677796189522869,224427.0,32.0
42,3469.0,1.0,0.9529854127778328,224428.0,32.0
43,3716.0,39.0,0.9623686194324967,224429.0,32.0
44,3681.0,40.0,0.9698123618168248,224430.0,32.0
45,3682.0,40.0,0.9690758989661613,224431.0,32.0
46,3647.0,51.0,0.9546822986700474,224432.0,32.0
47,3514.0,38.0,0.9530644513786269,224433.0,32.0
48,3509.0,37.0,0.9703609899277473,224434.0,32.0
49,3713.0,23.0,0.9715506491641045,224435.0,32.0
50,3945.0,43.0,0.9528547781034991,224436.0,32.0
51,3640.0,52.0,0.9676164988169949,224437.0,32.0
52,3889.0,48.0,0.9627594309483938,224438.0,32.0
53,3676.0,22.0,0.9685062402372282,224439.0,32.0
54,3706.0,21.0,0.9688014975519921,224440.0,32.0
55,3510.0,37.0,0.9578913379610954,224441.0,32.0
56,3801.0,50.0,0.9601753341727107,224442.0,32.0
57,3718.0,46.0,0.9550500767775314,224443.0,32.0
58,3648.0,51.0,0.9658133282144691,224444.0,32.0
59,3873.0,28.0,0.9553184812558407,224445.0,32.0
60,3658.0,41.0,0.9666699182552815,224446.0,32.0
61,3649.0,51.0,0.9535239379808241,224447.0,32.0
