,ms2_id,Sample_id,explained_Int(%),SummMS2Table_id,Slice_id
0,4661.0,15.0,0.9736083530574658,238879.0,37.0
1,4412.0,11.0,0.9820264703827112,238880.0,37.0
2,4200.0,42.0,0.9582152657983783,238881.0,37.0
3,4202.0,42.0,0.9830822028811853,238913.0,37.0
4,4268.0,43.0,0.9622237449683496,238943.0,37.0
5,4036.0,44.0,0.9673874665645439,238884.0,37.0
6,4099.0,28.0,0.9698536781186299,238920.0,37.0
7,4165.0,31.0,0.9693577779083287,238902.0,37.0
8,4092.0,49.0,0.96166164971994,238892.0,37.0
9,4028.0,50.0,0.974174961399201,238897.0,37.0
