,ms2_id,Sample_id,explained_Int(%),SummMS2Table_id,Slice_id
0,691.0,36.0,0.9816389360873784,41359.0,2.0
1,726.0,49.0,0.9805733422904234,41360.0,2.0
2,721.0,33.0,0.9774255506110469,41361.0,2.0
3,621.0,8.0,0.9809416435956366,41362.0,2.0
4,651.0,24.0,0.9836520269032003,41363.0,2.0
5,582.0,14.0,0.9813950708479021,41364.0,2.0
6,699.0,50.0,0.9848769473845006,41365.0,2.0
7,656.0,27.0,0.9838252154000227,41366.0,2.0
8,659.0,42.0,0.9754029589652387,41367.0,2.0
9,628.0,6.0,0.9842478597882358,41368.0,2.0
10,872.0,15.0,0.980912877704314,41369.0,2.0
11,675.0,28.0,0.9780785479231449,41370.0,2.0
12,665.0,31.0,0.9752174547432418,41371.0,2.0
13,622.0,29.0,0.9820319953296737,41372.0,2.0
14,589.0,56.0,0.9800654414069542,41373.0,2.0
15,643.0,41.0,0.9806422664901211,41374.0,2.0
16,705.0,5.0,0.9818799939077133,41375.0,2.0
17,647.0,23.0,0.9824208452187078,41376.0,2.0
18,665.0,13.0,0.9789430047670645,41377.0,2.0
19,763.0,53.0,0.9866856271853711,41378.0,2.0
20,742.0,34.0,0.9814998451800042,41379.0,2.0
21,903.0,16.0,0.974079861191875,41380.0,2.0
22,702.0,11.0,0.9817557403467394,41381.0,2.0
23,719.0,45.0,0.9777742336951815,41382.0,2.0
24,769.0,1.0,0.9823231451587674,41383.0,2.0
25,650.0,10.0,0.9824009389829744,41384.0,2.0
26,702.0,38.0,0.9820379794721107,41385.0,2.0
27,761.0,48.0,0.9822141720190979,41386.0,2.0
28,714.0,43.0,0.9801433428221741,41387.0,2.0
29,781.0,2.0,0.9847005515254849,41388.0,2.0
30,649.0,30.0,0.9786081903073593,41389.0,2.0
31,706.0,57.0,0.984003866006057,41390.0,2.0
32,746.0,52.0,0.9647346422919924,41391.0,2.0
33,643.0,25.0,0.981156241301044,41392.0,2.0
34,632.0,32.0,0.9692288727185537,41393.0,2.0
35,654.0,12.0,0.978326207154179,41394.0,2.0
36,586.0,55.0,0.9748466236784121,41395.0,2.0
37,681.0,3.0,0.9867502732932513,41396.0,2.0
38,736.0,19.0,0.9821132804002732,41397.0,2.0
39,716.0,58.0,0.9785441199063898,41398.0,2.0
40,707.0,20.0,0.9828054391170784,41399.0,2.0
41,725.0,18.0,0.9824620770107992,41341.0,2.0
42,718.0,4.0,0.9719658718135087,41342.0,2.0
43,908.0,17.0,0.9712627248334122,41343.0,2.0
44,696.0,46.0,0.9810779044545775,41344.0,2.0
45,649.0,40.0,0.979670248250621,41345.0,2.0
46,696.0,47.0,0.9810449679598001,41346.0,2.0
47,699.0,44.0,0.9831617452045676,41347.0,2.0
48,599.0,7.0,0.9805514992523973,41348.0,2.0
49,646.0,39.0,0.9823706332650077,41349.0,2.0
50,723.0,37.0,0.9816710085526733,41350.0,2.0
51,765.0,0.0,0.9827288120607847,41351.0,2.0
52,693.0,35.0,0.9662452137375493,41352.0,2.0
53,636.0,22.0,0.9835987606277707,41353.0,2.0
54,647.0,21.0,0.978777548433819,41354.0,2.0
55,642.0,26.0,0.9831473654264998,41355.0,2.0
56,649.0,54.0,0.9827589958411923,41356.0,2.0
57,672.0,9.0,0.9849124694707492,41357.0,2.0
58,753.0,51.0,0.9807578581960827,41358.0,2.0
