,ms2_id,Sample_id,explained_Int(%),SummMS2Table_id,Slice_id
0,3008.0,47.0,1.0,177248.0,18.0
1,2999.0,11.0,0.9648216197533632,177249.0,18.0
2,2966.0,12.0,0.9572606812573625,177250.0,18.0
3,2939.0,41.0,1.0,177251.0,18.0
4,2963.0,42.0,0.9535492860841391,177252.0,18.0
5,3009.0,47.0,0.959307375158895,177253.0,18.0
6,2917.0,8.0,0.9710467365030327,177254.0,18.0
7,2943.0,7.0,0.9629003258842032,177255.0,18.0
8,3020.0,24.0,1.0,177256.0,18.0
9,2851.0,14.0,0.963326423066998,177257.0,18.0
10,2917.0,43.0,0.9619202023710363,177258.0,18.0
11,3055.0,39.0,0.9787048328692353,177259.0,18.0
12,2975.0,49.0,0.9731699609338289,177260.0,18.0
13,3021.0,24.0,0.95719482752791,177261.0,18.0
14,3064.0,28.0,1.0,177262.0,18.0
15,2904.0,46.0,0.9512218662608957,177263.0,18.0
16,2867.0,44.0,1.0,177264.0,18.0
17,2903.0,46.0,0.9600268862728983,177265.0,18.0
18,2918.0,8.0,0.9603443153261433,177266.0,18.0
19,3019.0,29.0,0.9576711900595226,177267.0,18.0
20,3065.0,28.0,0.9627449013522617,177268.0,18.0
21,3075.0,21.0,1.0,177269.0,18.0
22,3056.0,39.0,0.9640514464771174,177270.0,18.0
23,2929.0,32.0,1.0,177271.0,18.0
24,2976.0,49.0,0.9503837984504684,177272.0,18.0
25,2930.0,32.0,0.963423627136765,177273.0,18.0
26,2968.0,13.0,0.9500371795290843,177274.0,18.0
27,2980.0,26.0,0.9545594945429079,177275.0,18.0
28,2940.0,41.0,0.9758241331352857,177276.0,18.0
29,3004.0,40.0,1.0,177277.0,18.0
30,3068.0,31.0,0.9581842647392541,177278.0,18.0
31,3043.0,30.0,0.9509348209298657,177279.0,18.0
32,3067.0,48.0,0.9626028057455106,177280.0,18.0
33,2896.0,45.0,0.9509854005970869,177281.0,18.0
34,3076.0,21.0,1.0,177282.0,18.0
35,3008.0,22.0,0.9569816104375028,177283.0,18.0
36,3016.0,27.0,0.9536027522371043,177284.0,18.0
37,2897.0,45.0,0.9770387060804504,177285.0,18.0
38,3057.0,23.0,0.9599818027810477,177286.0,18.0
39,3044.0,30.0,1.0,177287.0,18.0
40,2994.0,10.0,0.9659122282634292,177288.0,18.0
41,3005.0,40.0,0.9620188559016809,177289.0,18.0
42,2967.0,12.0,0.9557518824496152,177290.0,18.0
43,3009.0,22.0,1.0,177291.0,18.0
44,3077.0,21.0,1.0,177292.0,18.0
45,3010.0,22.0,1.0,177293.0,18.0
46,3000.0,6.0,0.9764714057177898,177294.0,18.0
47,2868.0,44.0,0.9559542520449319,177295.0,18.0
48,3026.0,50.0,0.9733122584563753,177296.0,18.0
49,3052.0,25.0,0.9670669643418578,177297.0,18.0
50,3017.0,27.0,0.9735471561299928,177298.0,18.0
51,3001.0,6.0,0.9564849536146701,177299.0,18.0
52,3053.0,25.0,0.9593056056992436,177300.0,18.0
53,3058.0,23.0,1.0,177301.0,18.0
