,ms2_id,Sample_id,explained_Int(%),SummMS2Table_id,Slice_id
0,2407.0,15.0,0.9800720009785456,150384.0,12.0
1,2369.0,42.0,0.9502558128035002,150385.0,12.0
2,2380.0,35.0,0.96149399009884,150386.0,12.0
3,2460.0,47.0,1.0,150387.0,12.0
4,2355.0,43.0,0.9550805728885007,150388.0,12.0
5,2522.0,24.0,1.0,150389.0,12.0
6,2370.0,42.0,0.9550444603393455,150390.0,12.0
7,2509.0,9.0,0.9692514665177611,150391.0,12.0
8,2468.0,49.0,1.0,150392.0,12.0
9,2538.0,28.0,1.0,150393.0,12.0
10,2376.0,44.0,1.0,150394.0,12.0
11,2421.0,11.0,0.96075374747703,150395.0,12.0
12,2548.0,52.0,1.0,150396.0,12.0
13,2471.0,26.0,1.0,150397.0,12.0
14,2589.0,53.0,1.0,150398.0,12.0
15,2497.0,50.0,1.0,150399.0,12.0
16,2494.0,25.0,1.0,150400.0,12.0
17,2513.0,13.0,0.9648001319066001,150401.0,12.0
18,2410.0,34.0,0.951669335862733,150402.0,12.0
19,2500.0,48.0,0.9619198840477791,150403.0,12.0
