,median_mz(Da),N_spectra,min_mz,max_mz,IQR_mz(ppm),mean_Int,min_Int,max_Int,median_Int,Int_Q1,Int_Q3
0,55.01789474508293,3.0,55.01787093552254,55.018136321974275,2.6797993329177476,0.2499260467698881,0.0,0.6148489662220684,0.0,0.0,0.0
1,59.049122441673525,5.0,59.04879303657782,59.04937021186334,3.703413714927619,0.2729898701843528,0.0,1.000560391404068,0.0,0.0,0.0
2,60.05562688578907,5.0,60.055551360669575,60.05570984832096,1.341970841239196,0.5897901153253432,0.0,2.6680249821311457,0.0,0.0,0.0
3,70.06517817820688,8.0,70.06506430160502,70.06526405608129,2.487223145310262,1.1645988954647886,0.0,4.354061498059486,0.0,0.0,0.6159413811336587
4,72.04430203360508,13.0,72.04408074209417,72.04454047347582,2.2773805068537825,3.0186631745566888,0.0,11.152805982817863,0.0,0.0,3.0911166165867776
5,89.05939659104143,3.0,89.05933028336175,89.05959120568305,1.6276423455635185,0.061222588459376906,0.0,0.1655151562667337,0.0,0.0,0.0
6,99.05519429286473,4.0,99.05500363552885,99.05520513800724,0.7275995323991247,0.32915965707059636,0.0,1.5918085369736963,0.0,0.0,0.0
7,105.06996289452445,4.0,105.06932686139295,105.07017138062518,3.349168289256902,0.26078068411602384,0.0,0.7666724007083572,0.0,0.0,0.0
8,112.08687724306644,7.0,112.0867241996288,112.08707156015339,1.2351156640196082,1.263271135510088,0.0,5.719019063892588,0.0,0.0,0.43713038442668595
9,115.0867298445211,5.0,115.08633766113408,115.08716190426983,2.504743251748484,0.45388622797153383,0.0,2.3524290539872146,0.0,0.0,0.0
10,117.07002418677692,3.0,117.06909922560016,117.07052589750758,6.770268560451463,0.265835647798026,0.0,0.6638671766160269,0.0,0.0,0.0
11,118.06482911267832,7.0,118.06423440327133,118.06520612943372,3.4151869610922496,0.6945732506394597,0.0,2.613305692999254,0.0,0.0,0.23312034137593868
12,120.08092602396869,8.0,120.08030914218917,120.08109002987648,4.610868491436406,1.5352407432377253,0.0,6.460234957040111,0.0,0.0,1.1100160673375326
13,121.06483538125582,8.0,121.0645224404055,121.06503595124336,1.76635674920866,0.7072954146557423,0.0,2.515650008599815,0.0,0.0,0.997792872767496
14,130.06505186869168,17.0,130.0645349393464,130.0657443731029,3.6413105793687968,5.66805827705784,0.0,20.58687226824437,2.303087712555406,0.0,5.028881077666238
15,131.0494709128962,7.0,131.04860434158715,131.0497963079689,2.957241777002884,1.0662990398997505,0.0,4.333231359137422,0.0,0.0,0.3413818652881637
16,132.08071823534965,7.0,132.08069612359552,132.0810744555213,2.108243707299482,1.0202241069259168,0.0,4.007484336432582,0.0,0.0,0.42798137953649085
17,135.08032751947653,27.0,135.0801780621045,135.08060596010654,1.033634244014826,27.84220912945401,24.256054959250434,31.84436970199733,28.078215299943494,26.67346008604626,29.074166851088183
18,135.0930877763803,3.0,135.0930106444184,135.09309734288902,0.3565379829047329,0.20911321570769378,0.0,0.6556854908489093,0.0,0.0,0.0
19,136.08385243481388,9.0,136.08348027903767,136.08458117341672,3.6424085205517893,0.7551768078547045,0.0,2.513115721240868,0.0,0.0,1.5062648475747595
20,147.08063686222988,3.0,147.0804507095625,147.0810237578517,2.1645280266254936,0.20062907744555544,0.0,0.6333878390479781,0.0,0.0,0.0
