,ms2_id,Sample_id,explained_Int(%),SummMS2Table_id,Slice_id
0,4308.0,46.0,0.9647395997023436,261838.0,45.0
1,4240.0,20.0,0.9670468792604014,261839.0,45.0
2,4242.0,57.0,0.9678872447865325,261842.0,45.0
3,4225.0,19.0,0.973449495976172,261843.0,45.0
4,4461.0,25.0,0.9662299352156901,261840.0,45.0
5,4331.0,27.0,0.9731636381509524,261841.0,45.0
6,4402.0,44.0,0.9619922682163469,261844.0,45.0
7,4309.0,46.0,0.9568073453860979,261846.0,45.0
8,4212.0,38.0,0.9664273256866054,261847.0,45.0
9,4310.0,46.0,0.9613365655859782,261849.0,45.0
10,4438.0,49.0,0.9761865880365423,261850.0,45.0
11,5138.0,15.0,0.9635583814542135,261851.0,45.0
12,4292.0,21.0,0.9624152194573687,261854.0,45.0
13,4474.0,34.0,0.9733906330364831,261855.0,45.0
14,4155.0,37.0,0.9684624013210056,261852.0,45.0
15,4241.0,18.0,0.98191038256913,261853.0,45.0
16,4244.0,57.0,0.9772505674907852,261858.0,45.0
17,4095.0,55.0,0.9677491633520381,261859.0,45.0
18,4596.0,43.0,0.9674405968767945,261860.0,45.0
19,4213.0,38.0,0.9614821414689985,261848.0,45.0
20,4243.0,57.0,0.9698034673507668,261845.0,45.0
21,4275.0,52.0,0.9630809574651501,261861.0,45.0
22,4579.0,33.0,0.9668371551416297,261856.0,45.0
23,4462.0,25.0,0.9836992077217465,261857.0,45.0
