,ms2_id,Sample_id,explained_Int(%),SummMS2Table_id,Slice_id
0,2367.0,53.0,0.9543262505829253,137906.0,10.0
1,2267.0,24.0,0.9536754573994395,137908.0,10.0
2,2327.0,52.0,1.0,137909.0,10.0
3,2228.0,26.0,0.9727677307555201,137913.0,10.0
4,2229.0,26.0,0.9753872026200372,137914.0,10.0
5,2236.0,25.0,1.0,137915.0,10.0
6,2131.0,35.0,0.9683934598424219,137890.0,10.0
7,2027.0,33.0,0.9685995242479138,137891.0,10.0
8,2163.0,34.0,0.9594740054425258,137892.0,10.0
9,2235.0,50.0,0.959952282211742,137894.0,10.0
10,2283.0,31.0,0.9617702724830921,137896.0,10.0
11,2281.0,51.0,0.9631391968281673,137898.0,10.0
12,2208.0,29.0,0.974815461086224,137900.0,10.0
13,2280.0,30.0,0.974726023685521,137901.0,10.0
